uuid,full_name,owner,description,archived,fork,pushed_at,size,stargazers_count,open_issues_count,forks_count,subscribers_count,default_branch,last_synced_at,etag,topics,latest_commit_sha,homepage,language,has_issues,has_wiki,has_pages,mirror_url,source_name,license,status,scm,pull_requests_enabled,icon_url,created_at,updated_at,dependencies_parsed_at,dependency_job_id,html_url,previous_names,tags_count,template,template_full_name,repository_url,tags_url,releases_url,manifests_url,owner_url,download_url,metadata.files.readme,metadata.files.changelog,metadata.files.contributing,metadata.files.funding,metadata.files.license,metadata.files.code_of_conduct,metadata.files.threat_model,metadata.files.audit,metadata.files.citation,metadata.files.codeowners,metadata.files.security,metadata.files.support,metadata.files.governance,commit_stats.total_commits,commit_stats.total_committers,commit_stats.mean_commits,commit_stats.dds,commit_stats.last_synced_commit,metadata.files.roadmap,metadata.files.authors,metadata.funding.github,metadata.funding.open_collective,commit_stats,metadata.funding.patreon,metadata.funding.ko_fi,metadata.funding.tidelift,metadata.funding.community_bridge,metadata.funding.liberapay,metadata.funding.issuehunt,metadata.funding.otechie,metadata.funding.custom
66905892,airbnb/eslint-plugin-react-with-styles,airbnb,ESLint plugin for react-with-styles,False,False,2023-03-04T02:12:48.000Z,76,49,15,22,27,master,2023-10-15T16:57:31.722Z,,[],,,JavaScript,True,,,,,mit,,git,True,https://github.com/airbnb.png,2016-08-30T04:18:05.000Z,2023-08-25T09:50:52.000Z,2023-09-24T15:26:00.188Z,,https://github.com/airbnb/eslint-plugin-react-with-styles,[],9,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Feslint-plugin-react-with-styles,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Feslint-plugin-react-with-styles/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Feslint-plugin-react-with-styles/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Feslint-plugin-react-with-styles/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/eslint-plugin-react-with-styles/tar.gz/refs/heads/master,README.md,CHANGELOG.md,,,LICENSE,,,,,,,,,49.0,6.0,8.166666666666666,0.40816326530612246,3eb3505e4080e05a4bb287608db35d9376c50070,,,,,,,,,,,,,
122246958,airbnb/SpinalTap,airbnb,Change Data Capture (CDC) service,False,False,2021-03-25T20:35:03.000Z,647,421,0,62,29,master,2023-09-21T12:07:21.761Z,,[],,,Java,True,,,,,apache-2.0,,git,True,https://github.com/airbnb.png,2018-02-20T19:42:30.000Z,2023-09-15T04:24:35.000Z,2022-09-13T04:41:58.452Z,,https://github.com/airbnb/SpinalTap,[],0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2FSpinalTap,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2FSpinalTap/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2FSpinalTap/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2FSpinalTap/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/SpinalTap/tar.gz/refs/heads/master,README.md,,CONTRIBUTING.md,,LICENSE,,,,,,,,,,,,,,,,,,,,,,,,,,
107323490,airbnb/react-component-variations,airbnb,,False,False,2023-03-04T01:22:45.000Z,270,33,1,14,23,master,2023-09-21T12:07:15.258Z,,[],,,JavaScript,True,,,,,mit,,git,True,https://github.com/airbnb.png,2017-10-17T21:02:01.000Z,2023-09-24T15:10:09.402Z,2023-09-24T15:25:47.962Z,,https://github.com/airbnb/react-component-variations,[],38,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Freact-component-variations,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Freact-component-variations/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Freact-component-variations/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Freact-component-variations/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/react-component-variations/tar.gz/refs/heads/master,README.md,CHANGELOG.md,,,LICENSE,,,,,,,,,172.0,5.0,34.4,0.08720930232558144,da393cf6e64e858721c9fe0a0a7e1c311d4c683c,,,,,,,,,,,,,
118021539,airbnb/superset-fork,airbnb,"Apache Superset (incubating) is a modern, enterprise-ready business intelligence web application",False,True,2023-09-12T22:10:32.000Z,449412,104,0,25,25,airbnb-master,2023-09-21T12:07:07.911Z,,[],,,JavaScript,False,,,,apache/superset,apache-2.0,,git,True,https://github.com/airbnb.png,2018-01-18T18:28:14.000Z,2023-09-24T15:10:09.446Z,2023-09-24T15:26:00.856Z,,https://github.com/airbnb/superset-fork,[],95,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fsuperset-fork,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fsuperset-fork/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fsuperset-fork/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fsuperset-fork/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/superset-fork/tar.gz/refs/heads/airbnb-master,README.md,CHANGELOG.md,CONTRIBUTING.md,,LICENSE.txt,CODE_OF_CONDUCT.md,,,,,docs/security.rst,,,4195.0,389.0,10.784061696658098,0.5914183551847437,d1191396a0e4ed144ab3c61c3d2957c197f43fbe,,,,,,,,,,,,,
361008206,airbnb/autoscaler,airbnb,Autoscaling components for Kubernetes,False,True,2023-06-22T23:11:36.000Z,222010,7,4,7,2,master,2023-09-21T12:05:44.411Z,,[],,,Go,False,,,,kubernetes/autoscaler,apache-2.0,,git,True,https://github.com/airbnb.png,2021-04-23T21:20:38.000Z,2023-09-24T15:10:09.427Z,2023-01-25T18:16:13.373Z,3c3cd82e-c6c3-4421-a7d2-c6c53bccf66d,https://github.com/airbnb/autoscaler,[],100,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fautoscaler,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fautoscaler/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fautoscaler/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fautoscaler/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/autoscaler/tar.gz/refs/heads/master,README.md,,CONTRIBUTING.md,,LICENSE,code-of-conduct.md,,,,,SECURITY_CONTACTS,,,3106.0,470.0,6.608510638297872,0.8966516419832582,c147ba9a2e375230b41bb720da46a7d7ac034d3f,,,,,,,,,,,,,
83379086,airbnb/okreplay,airbnb,📼 Record and replay OkHttp network interaction in your tests.,False,False,2022-08-29T06:31:17.000Z,63162,771,22,76,28,master,2023-09-21T12:03:52.532Z,,"['android', 'espresso', 'networking', 'okhttp']",,,Groovy,True,,,,,apache-2.0,,git,True,https://github.com/airbnb.png,2017-02-28T02:17:33.000Z,2023-09-08T17:21:35.000Z,2022-08-07T09:00:32.788Z,,https://github.com/airbnb/okreplay,[],7,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fokreplay,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fokreplay/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fokreplay/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fokreplay/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/okreplay/tar.gz/refs/heads/master,readme.md,,,,LICENSE,,,,,,,,,,,,,,,,,,,,,,,,,,
1580459,airbnb/trebuchet,airbnb,Trebuchet launches features at people,False,False,2020-01-03T00:08:00.000Z,208,312,7,33,302,master,2023-09-21T12:03:51.634Z,,[],,,Ruby,True,,,,,,,git,True,https://github.com/airbnb.png,2011-04-07T03:21:23.000Z,2023-09-21T12:03:51.634Z,2023-02-19T19:01:07.540Z,,https://github.com/airbnb/trebuchet,[],2,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Ftrebuchet,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Ftrebuchet/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Ftrebuchet/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Ftrebuchet/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/trebuchet/tar.gz/refs/heads/master,README.md,CHANGELOG.md,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22457986,airbnb/kafka-statsd-metrics2,airbnb,Send Kafka Metrics to StatsD.,False,False,2021-06-03T04:37:01.000Z,205,135,22,54,227,master,2023-09-21T12:03:44.166Z,,[],,,Java,True,,,,,apache-2.0,,git,True,https://github.com/airbnb.png,2014-07-31T05:43:16.000Z,2023-05-28T16:09:44.000Z,2022-08-01T03:08:43.774Z,,https://github.com/airbnb/kafka-statsd-metrics2,[],6,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fkafka-statsd-metrics2,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fkafka-statsd-metrics2/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fkafka-statsd-metrics2/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fkafka-statsd-metrics2/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/kafka-statsd-metrics2/tar.gz/refs/heads/master,README.md,CHANGELOG.md,,,LICENSE.txt,,,,,,,,,,,,,,,,,,,,,,,,,,
46527824,airbnb/RxGroups,airbnb,Easily group RxJava Observables together and tie them to your Android Activity lifecycle,False,False,2022-01-10T21:36:07.000Z,296,692,2,55,41,master,2023-09-21T12:03:43.318Z,,"['android-lifecycle', 'rxjava']",,,Java,True,,,,,apache-2.0,,git,True,https://github.com/airbnb.png,2015-11-19T23:59:11.000Z,2023-09-02T00:24:58.000Z,2022-08-06T14:01:00.965Z,,https://github.com/airbnb/RxGroups,[],1,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2FRxGroups,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2FRxGroups/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2FRxGroups/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2FRxGroups/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/RxGroups/tar.gz/refs/heads/master,README.md,CHANGELOG.md,CONTRIBUTING.md,,LICENSE,,,,,,,,,,,,,,,,,,,,,,,,,,
393404227,airbnb/labelbox-custom-ui,airbnb,,False,False,2023-09-01T17:41:53.000Z,12798,0,0,7,9,master,2023-09-21T12:03:42.834Z,,[],,,JavaScript,True,,,,,,,git,True,https://github.com/airbnb.png,2021-08-06T14:36:43.000Z,2023-09-24T15:09:47.260Z,2023-09-24T15:25:45.732Z,,https://github.com/airbnb/labelbox-custom-ui,[],0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Flabelbox-custom-ui,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Flabelbox-custom-ui/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Flabelbox-custom-ui/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Flabelbox-custom-ui/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/labelbox-custom-ui/tar.gz/refs/heads/master,README.md,,,,,,,,,,,,,446.0,7.0,63.714285714285715,0.4663677130044843,8f1cf93b2c709d0b3906ef5ac1a75cb342a3a5fa,,,,,,,,,,,,,
208320365,airbnb/dynein,airbnb,Airbnb's Open-source Distributed Delayed Job Queueing System,True,False,2020-01-07T09:32:16.000Z,71,383,1,36,23,master,2023-09-21T12:03:28.590Z,,[],,https://medium.com/airbnb-engineering/dynein-building-a-distributed-delayed-job-queueing-system-93ab10f05f99,Java,True,,,,,apache-2.0,,git,True,https://github.com/airbnb.png,2019-09-13T18:09:23.000Z,2023-09-07T05:38:14.000Z,2022-09-05T04:00:24.860Z,,https://github.com/airbnb/dynein,[],0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fdynein,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fdynein/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fdynein/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fdynein/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/dynein/tar.gz/refs/heads/master,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78875832,airbnb/alerts,airbnb,"An example alerts repo, for use with airbnb/interferon.",False,False,2022-10-19T10:17:20.000Z,22,46,4,19,120,master,2023-09-21T12:03:27.820Z,,[],,,Ruby,True,,,,,mit,,git,True,https://github.com/airbnb.png,2017-01-13T18:37:41.000Z,2022-08-26T06:11:48.000Z,2023-01-11T19:12:47.864Z,,https://github.com/airbnb/alerts,[],0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Falerts,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Falerts/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Falerts/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Falerts/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/alerts/tar.gz/refs/heads/master,README.md,,,,LICENSE,,,,,,,,,,,,,,,,,,,,,,,,,,
128830728,airbnb/envoy,airbnb,C++ front/service proxy,False,True,2020-02-25T21:12:50.000Z,51439,7,1,5,16,master,2023-09-21T12:03:06.490Z,,[],,https://www.envoyproxy.io,C++,False,,,,envoyproxy/envoy,apache-2.0,,git,True,https://github.com/airbnb.png,2018-04-09T20:36:37.000Z,2022-01-04T08:23:31.000Z,2023-02-19T19:01:14.583Z,,https://github.com/airbnb/envoy,[],7,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fenvoy,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fenvoy/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fenvoy/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fenvoy/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/envoy/tar.gz/refs/heads/master,README.md,,CONTRIBUTING.md,,LICENSE,CODE_OF_CONDUCT.md,,,,CODEOWNERS,SECURITY_RELEASE_PROCESS.md,,,,,,,,,,,,,,,,,,,,
3372150,airbnb/backpack,airbnb,A pack of UI components for Backbone projects. Grab your backpack and enjoy the Views.,False,False,2023-03-04T01:08:10.000Z,1433,223,1,33,119,master,2023-09-21T12:02:56.839Z,,[],,http://airbnb.github.io/backpack/,HTML,True,,,,,other,,git,True,https://github.com/airbnb.png,2012-02-06T23:09:49.000Z,2023-04-09T09:21:47.000Z,2023-07-05T18:17:38.273Z,,https://github.com/airbnb/backpack,[],0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fbackpack,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fbackpack/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fbackpack/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fbackpack/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/backpack/tar.gz/refs/heads/master,README.md,,,,LICENSE,,,,,,,,,138.0,8.0,17.25,0.07971014492753625,b71486164cbead0e5af0b2a4b71b16468c3a3d38,,,,,,,,,,,,,
102671366,airbnb/puppet-munki,airbnb,,False,False,2021-12-02T17:54:54.000Z,103,29,2,21,18,master,2023-09-21T12:02:56.155Z,,[],,,Puppet,True,,,,,other,,git,True,https://github.com/airbnb.png,2017-09-07T00:25:30.000Z,2023-01-10T14:50:45.000Z,2022-08-07T11:01:25.982Z,,https://github.com/airbnb/puppet-munki,[],0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fpuppet-munki,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fpuppet-munki/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fpuppet-munki/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fpuppet-munki/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/puppet-munki/tar.gz/refs/heads/master,README.md,,,,LICENSE,,,,,,,,,,,,,,,,,,,,,,,,,,
364368392,airbnb/inclusion,airbnb,Building codebases and systems where all contributors feel like they belong.,False,False,2021-11-23T19:17:04.000Z,40,25,1,6,10,main,2023-09-21T12:02:52.874Z,,"['diversity-in-tech', 'inclusion', 'terminology']",,,Ruby,True,,,,,mit,,git,True,https://github.com/airbnb.png,2021-05-04T19:45:51.000Z,2023-05-16T12:46:18.000Z,2022-08-20T12:31:38.166Z,,https://github.com/airbnb/inclusion,[],4,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Finclusion,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Finclusion/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Finclusion/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Finclusion/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/inclusion/tar.gz/refs/heads/main,README.md,,,,LICENSE,,,,,,,,,,,,,,,,,,,,,,,,,,
72233552,airbnb/Flask-AppBuilder,airbnb,"Simple and rapid application development framework, built on top of Flask. includes detailed security, auto CRUD generation for your models, google charts and much more. Demo (login with guest/welcome) - http://flaskappbuilder.pythonanywhere.com/",False,True,2016-11-03T21:45:04.000Z,38221,58,0,25,23,master,2023-09-21T12:02:25.226Z,,[],,,Python,False,,,,dpgaspar/Flask-AppBuilder,bsd-3-clause,,git,True,https://github.com/airbnb.png,2016-10-28T18:49:27.000Z,2022-12-13T23:21:22.000Z,2023-02-19T18:15:54.834Z,,https://github.com/airbnb/Flask-AppBuilder,[],1,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2FFlask-AppBuilder,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2FFlask-AppBuilder/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2FFlask-AppBuilder/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2FFlask-AppBuilder/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/Flask-AppBuilder/tar.gz/refs/heads/master,README.rst,,,,LICENSE,,,,,,docs/security.rst,,,,,,,,,,,,,,,,,,,,
184669554,airbnb/vulnture,airbnb,,False,False,2019-05-23T09:04:35.000Z,181,65,0,16,15,master,2023-09-21T12:02:24.251Z,,[],,,Python,True,,,,,apache-2.0,,git,True,https://github.com/airbnb.png,2019-05-02T23:28:29.000Z,2023-09-04T14:57:50.000Z,2023-02-19T18:46:16.427Z,,https://github.com/airbnb/vulnture,[],0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fvulnture,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fvulnture/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fvulnture/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fvulnture/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/vulnture/tar.gz/refs/heads/master,README.md,,,,LICENSE,,,,,,,,,,,,,,,,,,,,,,,,,,
45087555,airbnb/faker,airbnb,"A library for generating fake data such as names, addresses, and phone numbers.",False,True,2015-10-27T13:05:44.000Z,1138,47,0,18,19,master,2023-09-21T12:02:22.559Z,,[],,,Ruby,False,,,,faker-ruby/faker,mit,,git,True,https://github.com/airbnb.png,2015-10-28T03:53:20.000Z,2023-07-09T01:15:00.000Z,2023-02-19T18:05:26.315Z,,https://github.com/airbnb/faker,[],18,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Ffaker,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Ffaker/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Ffaker/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Ffaker/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/faker/tar.gz/refs/heads/master,README.md,History.txt,CONTRIBUTING.md,,License.txt,,,,,,,,,,,,,,,,,,,,,,,,,,
47780857,airbnb/apple-tv-auth,airbnb,Example application to demonstrate how to build Apple TV style authentication.,True,False,2020-03-04T19:07:56.000Z,11,45,0,13,19,master,2023-09-21T12:01:43.107Z,,[],,,Ruby,True,,,,,,,git,True,https://github.com/airbnb.png,2015-12-10T18:49:05.000Z,2023-02-22T14:51:49.000Z,2023-02-19T19:01:13.217Z,,https://github.com/airbnb/apple-tv-auth,[],0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fapple-tv-auth,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fapple-tv-auth/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fapple-tv-auth/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fapple-tv-auth/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/apple-tv-auth/tar.gz/refs/heads/master,README.md,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31302002,airbnb/m2repository,airbnb,Maven repository for some of Airbnb's own libraries and forks,False,False,2015-03-10T20:54:18.000Z,1236,4,0,11,17,master,2023-09-21T12:01:42.786Z,,[],,,,True,,,,,,,git,True,https://github.com/airbnb.png,2015-02-25T07:22:13.000Z,2019-07-03T20:48:17.000Z,2022-08-24T23:00:48.423Z,,https://github.com/airbnb/m2repository,[],0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fm2repository,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fm2repository/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fm2repository/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fm2repository/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/m2repository/tar.gz/refs/heads/master,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70643944,airbnb/MaxScale,airbnb,An intelligent database proxy.,False,True,2019-10-01T06:05:42.000Z,70674,68,1,22,20,connection_proxy,2023-09-21T12:01:42.729Z,,[],,https://github.com/mariadb-corporation/MaxScale/wiki,C,True,,,,mariadb-corporation/MaxScale,gpl-2.0,,git,True,https://github.com/airbnb.png,2016-10-11T23:33:19.000Z,2022-04-22T10:58:24.000Z,2023-02-19T19:00:36.290Z,,https://github.com/airbnb/MaxScale,[],43,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2FMaxScale,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2FMaxScale/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2FMaxScale/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2FMaxScale/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/MaxScale/tar.gz/refs/heads/connection_proxy,README,,,,LICENSE,,,,,,,,,,,,,,,,,,,,,,,,,,
25489332,airbnb/brace,airbnb,browserify compatible version of the ace editor.,False,True,2023-03-04T00:51:27.000Z,4561,8,0,12,17,master,2023-09-21T12:01:42.710Z,,[],,http://thlorenz.github.io/brace/,JavaScript,False,,,,thlorenz/brace,mit,,git,True,https://github.com/airbnb.png,2014-10-20T22:21:02.000Z,2023-09-24T15:09:32.734Z,,692ecb5e-d415-4ea5-84b3-0e7c9c2b6bf4,https://github.com/airbnb/brace,[],9,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fbrace,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fbrace/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fbrace/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Fbrace/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/brace/tar.gz/refs/heads/master,README.md,,,,LICENSE,,,,,,,,,77.0,8.0,9.625,0.1558441558441559,912a6c3a912ee1d339419836f683c2b4a451e712,,,,,,,,,,,,,
55086122,airbnb/react-native-push-notification,airbnb,React Native Local and Remote Notifications,False,True,2023-03-04T01:04:00.000Z,25,63,0,14,22,master,2023-09-21T12:01:42.008Z,,[],,,Java,False,,,,zo0r/react-native-push-notification,mit,,git,True,https://github.com/airbnb.png,2016-03-30T18:13:09.000Z,2023-09-24T15:09:32.480Z,2023-02-19T18:05:30.163Z,ed282e4d-c0cd-4ead-8b11-a56bcd5e5256,https://github.com/airbnb/react-native-push-notification,[],0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Freact-native-push-notification,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Freact-native-push-notification/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Freact-native-push-notification/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/airbnb%2Freact-native-push-notification/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/airbnb,https://codeload.github.com/airbnb/react-native-push-notification/tar.gz/refs/heads/master,README.md,,,,LICENSE,,,,,,,,,20.0,7.0,2.857142857142857,0.4,94cc3c2c2c63624d8e5c4a5a8b0232ebe6b86304,,,,,,,,,,,,,
