uuid,full_name,owner,description,archived,fork,pushed_at,size,stargazers_count,open_issues_count,forks_count,subscribers_count,default_branch,last_synced_at,etag,topics,latest_commit_sha,homepage,language,has_issues,has_wiki,has_pages,mirror_url,source_name,license,status,scm,pull_requests_enabled,icon_url,created_at,updated_at,dependencies_parsed_at,dependency_job_id,html_url,commit_stats,previous_names,tags_count,template,template_full_name,repository_url,tags_url,releases_url,manifests_url,owner_url,download_url,metadata.files.readme,metadata.files.changelog,metadata.files.contributing,metadata.files.funding,metadata.files.license,metadata.files.code_of_conduct,metadata.files.threat_model,metadata.files.audit,metadata.files.citation,metadata.files.codeowners,metadata.files.security,metadata.files.support,metadata.files.governance,metadata.files.roadmap,metadata.files.authors,commit_stats.total_commits,commit_stats.total_committers,commit_stats.mean_commits,commit_stats.dds,commit_stats.last_synced_commit
250621021,CMSgov/cms-ars-3.1-high-aws-rds-oracle-database-12c-stig-overlay,CMSgov,,False,False,2020-03-27T18:57:39.000Z,0,0,0,0,24,master,2023-08-01T02:53:07.505Z,,[],,,,True,,,,,,,git,True,https://github.com/CMSgov.png,2020-03-27T18:57:38.000Z,2020-06-03T12:38:20.000Z,2023-02-22T01:16:28.809Z,,https://github.com/CMSgov/cms-ars-3.1-high-aws-rds-oracle-database-12c-stig-overlay,,[],0.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fcms-ars-3.1-high-aws-rds-oracle-database-12c-stig-overlay,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fcms-ars-3.1-high-aws-rds-oracle-database-12c-stig-overlay/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fcms-ars-3.1-high-aws-rds-oracle-database-12c-stig-overlay/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fcms-ars-3.1-high-aws-rds-oracle-database-12c-stig-overlay/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/CMSgov,https://codeload.github.com/CMSgov/cms-ars-3.1-high-aws-rds-oracle-database-12c-stig-overlay/tar.gz/refs/heads/master,,,,,,,,,,,,,,,,,,,,
92307951,CMSgov/certwatcher,CMSgov,utility to monitor the certificates in use by a host and alert if they're expiring soon,False,True,2019-05-21T21:11:21.000Z,30,1,0,3,31,master,2023-08-01T02:53:07.473Z,,[],,,Go,False,,,,adhocteam/certwatcher,apache-2.0,,git,True,https://github.com/CMSgov.png,2017-05-24T15:29:28.000Z,2023-08-01T02:53:07.474Z,,,https://github.com/CMSgov/certwatcher,,[],0.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fcertwatcher,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fcertwatcher/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fcertwatcher/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fcertwatcher/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/CMSgov,https://codeload.github.com/CMSgov/certwatcher/tar.gz/refs/heads/master,,,,,,,,,,,,,,,,,,,,
243059730,CMSgov/cms-ars-3.1-high-canonical-ubuntu-16.04-lts-stig-overlay,CMSgov,,False,False,2022-10-18T05:15:51.000Z,1358,0,1,0,24,master,2023-08-01T02:53:07.460Z,,[],,,Ruby,True,,,,,other,,git,True,https://github.com/CMSgov.png,2020-02-25T17:33:53.000Z,2021-02-26T19:41:14.000Z,2023-01-20T05:15:19.329Z,,https://github.com/CMSgov/cms-ars-3.1-high-canonical-ubuntu-16.04-lts-stig-overlay,,[],0.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fcms-ars-3.1-high-canonical-ubuntu-16.04-lts-stig-overlay,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fcms-ars-3.1-high-canonical-ubuntu-16.04-lts-stig-overlay/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fcms-ars-3.1-high-canonical-ubuntu-16.04-lts-stig-overlay/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fcms-ars-3.1-high-canonical-ubuntu-16.04-lts-stig-overlay/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/CMSgov,https://codeload.github.com/CMSgov/cms-ars-3.1-high-canonical-ubuntu-16.04-lts-stig-overlay/tar.gz/refs/heads/master,README.md,,,,LICENSE.md,,,,,,,,,,,,,,,
446938025,CMSgov/cms-ars-3.1-high-eks-cis-node-overlay,CMSgov,,False,False,2022-02-04T23:39:13.000Z,11,0,0,0,18,main,2023-08-01T02:53:07.455Z,,[],,,Ruby,True,,,,,other,,git,True,https://github.com/CMSgov.png,2022-01-11T18:32:30.000Z,2022-02-04T23:37:23.000Z,2023-02-22T01:16:28.903Z,,https://github.com/CMSgov/cms-ars-3.1-high-eks-cis-node-overlay,,[],0.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fcms-ars-3.1-high-eks-cis-node-overlay,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fcms-ars-3.1-high-eks-cis-node-overlay/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fcms-ars-3.1-high-eks-cis-node-overlay/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fcms-ars-3.1-high-eks-cis-node-overlay/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/CMSgov,https://codeload.github.com/CMSgov/cms-ars-3.1-high-eks-cis-node-overlay/tar.gz/refs/heads/main,,,,,,,,,,,,,,,,,,,,
459545797,CMSgov/cms-ars-3.1-high-crunchy-data-postgresql-stig-overlay,CMSgov,,False,False,2022-10-18T05:24:44.000Z,387,0,1,0,16,master,2023-08-01T02:53:07.445Z,,[],,,Ruby,True,,,,,other,,git,True,https://github.com/CMSgov.png,2022-02-15T11:16:23.000Z,2022-06-22T01:21:15.000Z,2023-02-22T01:16:24.919Z,,https://github.com/CMSgov/cms-ars-3.1-high-crunchy-data-postgresql-stig-overlay,,[],0.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fcms-ars-3.1-high-crunchy-data-postgresql-stig-overlay,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fcms-ars-3.1-high-crunchy-data-postgresql-stig-overlay/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fcms-ars-3.1-high-crunchy-data-postgresql-stig-overlay/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fcms-ars-3.1-high-crunchy-data-postgresql-stig-overlay/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/CMSgov,https://codeload.github.com/CMSgov/cms-ars-3.1-high-crunchy-data-postgresql-stig-overlay/tar.gz/refs/heads/master,,,,,,,,,,,,,,,,,,,,
169270644,CMSgov/Chargemasters,CMSgov,,False,False,2019-02-06T01:25:19.000Z,3,0,0,0,5,master,2023-08-01T02:53:07.431Z,,[],,,,True,,,,,,,git,True,https://github.com/CMSgov.png,2019-02-05T16:14:39.000Z,2023-08-01T02:53:07.432Z,2023-02-22T01:16:27.483Z,,https://github.com/CMSgov/Chargemasters,,[],0.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2FChargemasters,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2FChargemasters/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2FChargemasters/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2FChargemasters/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/CMSgov,https://codeload.github.com/CMSgov/Chargemasters/tar.gz/refs/heads/master,,,,,,,,,,,,,,,,,,,,
446937899,CMSgov/cms-ars-3.1-high-eks-cis-cluster-overlay,CMSgov,,False,False,2022-02-04T17:34:31.000Z,21,0,0,0,18,main,2023-08-01T02:53:07.390Z,,[],,,Ruby,True,,,,,other,,git,True,https://github.com/CMSgov.png,2022-01-11T18:32:04.000Z,2022-02-04T17:30:34.000Z,2023-02-22T01:16:27.889Z,,https://github.com/CMSgov/cms-ars-3.1-high-eks-cis-cluster-overlay,,[],0.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fcms-ars-3.1-high-eks-cis-cluster-overlay,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fcms-ars-3.1-high-eks-cis-cluster-overlay/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fcms-ars-3.1-high-eks-cis-cluster-overlay/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fcms-ars-3.1-high-eks-cis-cluster-overlay/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/CMSgov,https://codeload.github.com/CMSgov/cms-ars-3.1-high-eks-cis-cluster-overlay/tar.gz/refs/heads/main,,,,,,,,,,,,,,,,,,,,
459548011,CMSgov/cms-ars-3.1-high-aws-rds-crunchy-data-postgresql-stig-overlay,CMSgov,,False,False,2022-06-22T20:28:52.000Z,282,0,0,0,16,master,2023-08-01T02:53:07.389Z,,[],,,Ruby,True,,,,,other,,git,True,https://github.com/CMSgov.png,2022-02-15T11:23:08.000Z,2022-06-22T20:26:16.000Z,2023-02-22T01:16:25.638Z,,https://github.com/CMSgov/cms-ars-3.1-high-aws-rds-crunchy-data-postgresql-stig-overlay,,[],0.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fcms-ars-3.1-high-aws-rds-crunchy-data-postgresql-stig-overlay,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fcms-ars-3.1-high-aws-rds-crunchy-data-postgresql-stig-overlay/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fcms-ars-3.1-high-aws-rds-crunchy-data-postgresql-stig-overlay/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fcms-ars-3.1-high-aws-rds-crunchy-data-postgresql-stig-overlay/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/CMSgov,https://codeload.github.com/CMSgov/cms-ars-3.1-high-aws-rds-crunchy-data-postgresql-stig-overlay/tar.gz/refs/heads/master,,,,,,,,,,,,,,,,,,,,
480907976,CMSgov/CMMI-Health-Equity,CMSgov,,False,False,2022-10-21T13:57:10.000Z,640,2,0,0,5,main,2023-08-01T02:53:07.386Z,,[],,,,False,,,,,cc0-1.0,,git,True,https://github.com/CMSgov.png,2022-04-12T17:24:44.000Z,2023-06-20T02:37:10.000Z,2022-09-06T00:52:45.374Z,,https://github.com/CMSgov/CMMI-Health-Equity,,[],0.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2FCMMI-Health-Equity,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2FCMMI-Health-Equity/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2FCMMI-Health-Equity/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2FCMMI-Health-Equity/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/CMSgov,https://codeload.github.com/CMSgov/CMMI-Health-Equity/tar.gz/refs/heads/main,README.md,,,,LICENSE.md,,,,,,,,,,,,,,,
143885961,CMSgov/bluebutton-sample-client-spring-boot,CMSgov,Sample Spring Boot Client,True,False,2018-08-30T13:08:40.000Z,59,3,0,3,18,master,2023-08-01T02:53:07.362Z,,[],,,Java,True,,,,,,,git,True,https://github.com/CMSgov.png,2018-08-07T14:34:58.000Z,2023-08-01T02:53:07.362Z,2023-02-22T01:16:26.298Z,,https://github.com/CMSgov/bluebutton-sample-client-spring-boot,,[],0.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbluebutton-sample-client-spring-boot,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbluebutton-sample-client-spring-boot/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbluebutton-sample-client-spring-boot/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbluebutton-sample-client-spring-boot/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/CMSgov,https://codeload.github.com/CMSgov/bluebutton-sample-client-spring-boot/tar.gz/refs/heads/master,,,,,,,,,,,,,,,,,,,,
243059496,CMSgov/cms-ars-3.1-high-aws-rds-microsoft-sql-server-2014-instance-stig-overlay,CMSgov,,False,False,2022-10-18T04:57:41.000Z,284,1,2,0,24,master,2023-08-01T02:53:07.348Z,,[],,,Ruby,True,,,,,other,,git,True,https://github.com/CMSgov.png,2020-02-25T17:33:02.000Z,2023-06-20T02:39:01.000Z,2023-01-20T09:00:28.726Z,,https://github.com/CMSgov/cms-ars-3.1-high-aws-rds-microsoft-sql-server-2014-instance-stig-overlay,,[],0.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fcms-ars-3.1-high-aws-rds-microsoft-sql-server-2014-instance-stig-overlay,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fcms-ars-3.1-high-aws-rds-microsoft-sql-server-2014-instance-stig-overlay/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fcms-ars-3.1-high-aws-rds-microsoft-sql-server-2014-instance-stig-overlay/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fcms-ars-3.1-high-aws-rds-microsoft-sql-server-2014-instance-stig-overlay/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/CMSgov,https://codeload.github.com/CMSgov/cms-ars-3.1-high-aws-rds-microsoft-sql-server-2014-instance-stig-overlay/tar.gz/refs/heads/master,README.md,,,,LICENSE.md,,,,,,,,,,,,,,,
269427572,CMSgov/CMCS-DSG-DSS-Oversight,CMSgov,This repo supports the Division of State Systems ongoing oversight projects.,False,False,2021-04-27T17:12:16.000Z,4274,3,24,1,16,master,2023-08-01T02:53:07.316Z,,[],,,,True,,,,,,,git,True,https://github.com/CMSgov.png,2020-06-04T17:51:42.000Z,2023-08-01T02:53:07.317Z,2022-09-06T14:41:16.506Z,,https://github.com/CMSgov/CMCS-DSG-DSS-Oversight,,[],0.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2FCMCS-DSG-DSS-Oversight,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2FCMCS-DSG-DSS-Oversight/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2FCMCS-DSG-DSS-Oversight/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2FCMCS-DSG-DSS-Oversight/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/CMSgov,https://codeload.github.com/CMSgov/CMCS-DSG-DSS-Oversight/tar.gz/refs/heads/master,README.md,,,,,,,,,,,,,,,,,,,
486234127,CMSgov/blueprint_ui,CMSgov,To host the Front-end for Rapid ATO's Blueprint ,True,False,2022-09-30T01:52:40.000Z,6837,3,4,3,7,develop,2023-08-01T02:53:07.244Z,,[],,,JavaScript,True,,,,,mit,,git,True,https://github.com/CMSgov.png,2022-04-27T14:48:10.000Z,2023-06-20T02:39:32.000Z,2023-01-18T23:00:26.765Z,,https://github.com/CMSgov/blueprint_ui,,[],0.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fblueprint_ui,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fblueprint_ui/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fblueprint_ui/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fblueprint_ui/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/CMSgov,https://codeload.github.com/CMSgov/blueprint_ui/tar.gz/refs/heads/develop,README.md,,,,LICENSE,,,,,,,,,,,,,,,
486235592,CMSgov/blueprint_api,CMSgov,To host the Django/API for Rapid ATO's Blueprint,True,False,2022-10-04T21:01:39.000Z,1059,2,1,3,7,develop,2023-08-01T02:53:07.216Z,,[],,,Python,True,,,,,mit,,git,True,https://github.com/CMSgov.png,2022-04-27T14:51:55.000Z,2023-08-01T02:53:07.217Z,2023-01-19T05:31:15.801Z,,https://github.com/CMSgov/blueprint_api,,[],0.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fblueprint_api,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fblueprint_api/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fblueprint_api/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fblueprint_api/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/CMSgov,https://codeload.github.com/CMSgov/blueprint_api/tar.gz/refs/heads/develop,README.md,,,,LICENSE,,,,,,,,,,,,,,,
367092783,CMSgov/claims-api-ecosystem-website,CMSgov,,False,False,2022-10-18T05:27:43.000Z,1949,1,3,0,7,main,2023-08-01T02:53:07.164Z,,[],,,HTML,True,,,,,,,git,True,https://github.com/CMSgov.png,2021-05-13T15:30:33.000Z,2021-08-30T14:40:42.000Z,2023-01-20T03:46:12.195Z,,https://github.com/CMSgov/claims-api-ecosystem-website,,[],0.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fclaims-api-ecosystem-website,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fclaims-api-ecosystem-website/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fclaims-api-ecosystem-website/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fclaims-api-ecosystem-website/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/CMSgov,https://codeload.github.com/CMSgov/claims-api-ecosystem-website/tar.gz/refs/heads/main,README.md,,,,,,,,,,,,,,,,,,,
144179841,CMSgov/bluebutton-sample-client-rails,CMSgov,Sample Rails Client,True,False,2023-01-19T23:28:45.000Z,85,3,5,1,16,master,2023-08-01T02:53:07.137Z,,[],,,Ruby,True,,,,,other,,git,True,https://github.com/CMSgov.png,2018-08-09T16:48:20.000Z,2023-08-01T02:53:07.138Z,2023-02-11T22:31:08.262Z,,https://github.com/CMSgov/bluebutton-sample-client-rails,,[],0.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbluebutton-sample-client-rails,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbluebutton-sample-client-rails/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbluebutton-sample-client-rails/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbluebutton-sample-client-rails/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/CMSgov,https://codeload.github.com/CMSgov/bluebutton-sample-client-rails/tar.gz/refs/heads/master,README.md,,,,LICENSE,,,,,,,,,,,,,,,
50108974,CMSgov/bluebutton-text-to-fhir,CMSgov,Deprecated. Migrated into monorepo: https://github.com/CMSgov/beneficiary-fhir-data,True,False,2016-02-22T14:22:27.000Z,54,0,0,5,15,master,2023-08-01T02:53:07.125Z,,[],,https://github.com/CMSgov/beneficiary-fhir-data,Java,True,,,,,apache-2.0,,git,True,https://github.com/CMSgov.png,2016-01-21T13:22:01.000Z,2023-01-28T17:23:15.000Z,2023-03-09T08:00:43.198Z,,https://github.com/CMSgov/bluebutton-text-to-fhir,,[],0.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbluebutton-text-to-fhir,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbluebutton-text-to-fhir/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbluebutton-text-to-fhir/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbluebutton-text-to-fhir/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/CMSgov,https://codeload.github.com/CMSgov/bluebutton-text-to-fhir/tar.gz/refs/heads/master,README.md,,,,LICENSE.txt,,,,,,,,,,,,,,,
155410103,CMSgov/bluebutton-sample-client-android,CMSgov,Android mobile OAuth test app for the Blue Button API,True,False,2018-11-05T18:53:36.000Z,70,0,0,1,18,master,2023-08-01T02:53:05.852Z,,[],,,Java,True,,,,,apache-2.0,,git,True,https://github.com/CMSgov.png,2018-10-30T15:33:52.000Z,2023-08-01T02:53:05.853Z,2023-02-22T01:16:24.249Z,,https://github.com/CMSgov/bluebutton-sample-client-android,,[],0.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbluebutton-sample-client-android,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbluebutton-sample-client-android/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbluebutton-sample-client-android/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbluebutton-sample-client-android/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/CMSgov,https://codeload.github.com/CMSgov/bluebutton-sample-client-android/tar.gz/refs/heads/master,,,,,,,,,,,,,,,,,,,,
91348722,CMSgov/bluebutton-sample-client-django,CMSgov,A Blue Button Sample Client in Django,True,False,2020-08-25T03:30:25.000Z,1116,6,1,10,20,master,2023-08-01T02:53:05.350Z,,[],,,CSS,True,,,,,other,,git,True,https://github.com/CMSgov.png,2017-05-15T14:40:26.000Z,2023-06-28T12:32:52.000Z,2023-02-22T01:16:22.144Z,,https://github.com/CMSgov/bluebutton-sample-client-django,,[],0.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbluebutton-sample-client-django,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbluebutton-sample-client-django/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbluebutton-sample-client-django/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbluebutton-sample-client-django/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/CMSgov,https://codeload.github.com/CMSgov/bluebutton-sample-client-django/tar.gz/refs/heads/master,,,,,,,,,,,,,,,,,,,,
143884335,CMSgov/bluebutton-sample-client-angular,CMSgov,Sample Angular Client,True,False,2021-02-11T06:25:42.000Z,250,3,5,2,17,master,2023-08-01T02:53:05.254Z,,[],,,TypeScript,True,,,,,mit,,git,True,https://github.com/CMSgov.png,2018-08-07T14:23:13.000Z,2023-08-01T02:53:05.255Z,2022-08-13T19:20:52.886Z,,https://github.com/CMSgov/bluebutton-sample-client-angular,,[],0.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbluebutton-sample-client-angular,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbluebutton-sample-client-angular/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbluebutton-sample-client-angular/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbluebutton-sample-client-angular/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/CMSgov,https://codeload.github.com/CMSgov/bluebutton-sample-client-angular/tar.gz/refs/heads/master,README.md,,,,LICENSE,,,,,,,,,,,,,,,
123033237,CMSgov/bluebutton-sample-client-nodejs,CMSgov,,True,False,2018-04-02T21:52:56.000Z,145,4,0,3,21,master,2023-08-01T02:53:05.113Z,,[],,,JavaScript,True,,,,,,,git,True,https://github.com/CMSgov.png,2018-02-26T21:31:50.000Z,2023-08-01T02:53:05.114Z,2023-02-22T01:16:13.298Z,,https://github.com/CMSgov/bluebutton-sample-client-nodejs,,[],0.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbluebutton-sample-client-nodejs,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbluebutton-sample-client-nodejs/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbluebutton-sample-client-nodejs/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbluebutton-sample-client-nodejs/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/CMSgov,https://codeload.github.com/CMSgov/bluebutton-sample-client-nodejs/tar.gz/refs/heads/master,,,,,,,,,,,,,,,,,,,,
55293822,CMSgov/bluebutton-functional-tests,CMSgov,Deprecated. Migrated into monorepo: https://github.com/CMSgov/beneficiary-fhir-data,True,False,2016-04-04T12:53:34.000Z,143,0,0,5,23,master,2023-08-01T02:53:05.103Z,,[],,https://github.com/CMSgov/beneficiary-fhir-data,Java,True,,,,,cc0-1.0,,git,True,https://github.com/CMSgov.png,2016-04-02T12:40:50.000Z,2023-08-01T02:53:05.103Z,2023-02-22T01:16:24.112Z,,https://github.com/CMSgov/bluebutton-functional-tests,,[],0.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbluebutton-functional-tests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbluebutton-functional-tests/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbluebutton-functional-tests/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbluebutton-functional-tests/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/CMSgov,https://codeload.github.com/CMSgov/bluebutton-functional-tests/tar.gz/refs/heads/master,,,,,,,,,,,,,,,,,,,,
94459145,CMSgov/bluebutton-data-model,CMSgov,Deprecated. Migrated into monorepo: https://github.com/CMSgov/beneficiary-fhir-data,True,False,2019-08-27T19:38:49.000Z,9536,6,0,5,22,master,2023-08-01T02:53:04.987Z,,[],,https://github.com/CMSgov/beneficiary-fhir-data,Java,True,,,,,other,,git,True,https://github.com/CMSgov.png,2017-06-15T16:37:35.000Z,2023-08-01T02:53:04.987Z,2022-08-28T17:50:58.267Z,,https://github.com/CMSgov/bluebutton-data-model,,[],0.0,,,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbluebutton-data-model,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbluebutton-data-model/tags,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbluebutton-data-model/releases,https://repos.ecosyste.ms/api/v1/hosts/GitHub/repositories/CMSgov%2Fbluebutton-data-model/manifests,https://repos.ecosyste.ms/api/v1/hosts/GitHub/owners/CMSgov,https://codeload.github.com/CMSgov/bluebutton-data-model/tar.gz/refs/heads/master,README.md,,CONTRIBUTING.md,,LICENSE.md,,,,,,,,,,,,,,,
